id,name,slug,description,companies,logo
1455,FUZE4,fuze4,"FUZE4 Nintendo Switch is a coding application for Nintendo Switch. It has been designed and developed by a team of experienced gamers, programmers, artists and educators. Programming languages all have their pros and cons. FUZE4 takes as many pros as we could cram in from a mix of these languages (C, Python & BASIC to name a few) to create a language that is as easy as BASIC, powerful like C and versatile like Python. The end result is a language ideally suited to coding games and apps for absolute beginners and seasoned programmers alike.",,
576,Slipspace Engine,slipspace-engine,"Leading edge technologies convey moving emotional performances with truly organic, believable fidelity. Intuitive and powerful tools let fresh creators and industry veterans focus on bringing worlds vividly to life.",[722],220.0
1700,I3D,i3d,"I3D is a software tool kit designed to help you create your own interactive
3D programs in C. If you're interested in creating a program similar to
Castle Wolfenstein or Ultima Underworld - I3D is for you!

Applications developed with I3D may be distributed royalty-free!

I3D can be used to create 32-bit MS-DOS or 32-bit Windows applications.

I3D 2.1 has been tested with the Borland C/C++ v4.5, Microsoft Visual C++
v2.0, and Watcom C/C++ 32-bit v10.0B compilers. I3D 2.1 REQUIRES a 32-bit
compiler and 32-bit operation system.",,383.0
1754,Flare Engine,flare-engine,"The Flare Engine is the game engine used by Firi Games, developed internally by Tijmen Roberti. All Firi Games' titles run exclusively on the Flare Engine for each of the platforms they are available on; iOS, Android and PC.",[61492],
1152,Custom C# Engine,custom-c-number-engine,,,
1008,CloakNT,cloaknt,"CloakNT engine was created by Cauldron Ltd, a Slovakian studio, for games like Chaser (2003), Soldier of Fortune: Payback (2007), Cabela's Dangerous Hunts 2013 (2012). 
As of 2014, Bohemia Interactive quietly announced that Cauldron has been acquired and decided to integrate into a new branch called ""Bohemia Interactive Slovakia"" and is responsible for incorporating the animal and hunting mechanics into the game. Cabela's Dangerous Hunts 2013 is using CloakNT 3, the last known version of the engine.

Features:
(CloackNT 1) High-end engine, build in 2001.
Physics: Collision Detection: Solid objects physics.
Lighting: Per-pixel, Lightmapping, Anisotropic: Dynamic per-pixel lighting.
Shadows: Shadow Volume: Dynamic shadow volumes.
Texturing: Basic, Multi-texturing, Bumpmapping, Mipmapping.
Scene Management: Portals.
Meshes: Mesh Loading: 3D Studio MAX export.
Special Effects: Particle System, Water, Fog, Mirror: Volumetric fog, Refractive water surface, Projectors.

(CloakNT 2)
Unknown.

(CloakNT 3) Mid-end engine, build in 2005.
Physics: Boned models, Ragdoll, Solid objects.
Lighting: Radiosity, Medium HDRR and Bloom effects.
Shadows: Jittered shadows, Shadow texture size at 350+++,
Special Effects: Water, Volumetric fog and dust, Shader quality 2.0 (sun and light reflections), reflections (such as weapons and surface).",,195.0
437,BANG!,bang,,,
1767,RayBlast Engine,rayblast-engine,The RayBlast Engine is a private hybrid 2D/3D game engine created by RayBlast Games. There are currently no plans for a public release. Some information about it can be found on their About page.,[62214],
235,Twine,twine,Twine is a free and open-source tool for making interactive fiction in the form of web pages.,,131.0
668,CATHODE,cathode,"Cathode (styled as CATHODE) is an engine built by the Creative Assembly in partnership with AMD for the 2014 video game Alien: Isolation. It is a highly modified version of the engine created for an earlier title, Viking: Battle for Asgard. The trademark for Cathode's name was filed by SEGA on August 26th 2013, and eventually granted February 20th 2014.

The Cathode engine was named after its bespoke node-based scripting functionality which allowed for live edit flowgraphs to control game logic. This system ran inside of a toolkit created for Cathode named the Creative Assembly Game Editor (CAGE) in a what-you-see-is-what-you-get (WYSIWYG) style. It allowed for the use of prefabs to quickly build upon existing scripts. The Cathode scripting system covered a range of systems including particles, lighting, props, AI scripts, audio, zoning, and character setup.

When the Cathode scripting system was implemented into the engine during production on Alien: Isolation, a large portion of already completed work had to be scrapped or re-worked from old 3DS Max scripts, causing around 6 months worth of production scripts to be lost.

The initial greenlight demo for Alien: Isolation was built with an early version of Cathode when work began to convert it from the Viking engine which featured just one shadow casting light source among other technical constraints. While early public demo and press builds of the game included a splashscreen for Cathode, references to it were removed in the final shipped game. The engine name was later added to store descriptions after its trademark approval in the EU, although the CAGE toolkit was never publicly released, despite being referenced heavily in the game's EULA.

Cathode was built to ship to PS3, PS4, Xbox 360, Xbox One, and PC - however its primary title Alien: Isolation was later shipped to Nintendo Switch, MacOS, Linux, iOS and Android by Feral Interactive. Cathode provides platform-specific optimisations through two core systems: being ""next-gen"" flags in flowgraph scripting, and 32-bit and 64-bit binary builds. Flowgraph flags were typically used for optimising functionality like depth of field, whereas binary builds were used for enabling and disabling core functionality such as dynamic lights and environmental effects (such as animated monitors in Alien: Isolation). Notably Alien: Isolation's PC build utilises the 32-bit binary optimisations, yet the ""next-gen"" flowgraph optimisations. This was an oversight that was later corrected in the Windows Store build released in 2020 by Lab42.",,308.0
1254,OHRRPGCE,ohrrpgce,"OHRRPGCE stands for Official Hamster Republic Role Playing Game Construction Engine. The OHRRPGCE is a free and open source game making tool kit. It is cross-platform (Windows, Mac, Linux, Android).

The OHRRPGCE aims to be an easy-to-use utility with which you can create your own retro-style 2D RPG game with no programming, or you can create other types of games with the built in Hspeak scripting language.",,
594,flash,flash,,,
412,Decima,decima,"An engine created by Guerrilla Games for Killzone, and later used for Horizon Zero Dawn, that was simply called ""the engine"" till Hideo Kojima choose to use it for the creation of Death Stranding.
The name Decima was quickly decided on as a reference to the ancient trade relationship between the Netherlands and Japan.

Kojima Productions was given a copy of the engine's source code and is now collaborating with Guerilla Games on the future of its development.","[1843, 170]",84.0
225,Phoenix Engine (Relic),phoenix-engine-relic,"""Authored by Relic Entertainment and based on the Darksiders engine. Currently used only in Warhammer 40,000: Space Marine.""",[196],
1457,Slayer,slayer,"Slayer engine was created by The Collective, Inc. (now Double Helix Games / Amazon Games Orange County) for Buffy the Vampire Slayer (2002), Wrath Unleashed (2002), Star Wars: Episode III - Revenge of the Sith (2002), Indiana Jones and the Emperor's Tomb (2003), Marc Eckō's Getting Up: Contents Under Pressure (2004), The Da Vinci Code (2006), Silent Hill: Homecoming (2008), Battleship (2012), Killer Instinct (2013), Strider (2014) and Killer Instinct (2016).",,
1410,AI5,ai5,"An engine used for many eroge titles made by Elf (Dragon Knight III, Doukyuusei, YU-NO)",[14081],
369,libgdx,libgdx,,,
465,Nvidia PhysX,nvidia-physx,,,
1726,LithTech V5,lithtech-v5,"LithTech V5 was pushed forward by two of the studio’s powerhouse sequels, Condemned 2: Bloodshot and F.E.A.R. 2: Project Origin.

The new titles had to be bigger and better than their predecessors, and the engine’s capabilities expanded to match. Condemned 2 was Monolith’s first game for the PS3 and console support was a big focus for this version.",[407],
438,Real Virtuality 3,real-virtuality-3,,,
102,Virtools Engine,virtools-engine,"Games using a version of the Virtools engine (original or modified) by Virtools SA. It contains a 3D rendering engine, a GUI and a behavioral engine library with preset scripts. It is mainly used for adventures, simulations, shoot-em-ups and massive multiplayer games. Virtools can be used to develop Windows, Macintosh and Xbox games, with cross-compatibility.",[4286],
54,Gamebryo,gamebryo,"Gamebryo (formerly NetImmerse until 2003) is a game engine developed by Gamebase Co., Ltd. and Gamebase USA, that incorporates a set of tools and plugins including run-time libraries, supporting video game developers for numerous cross-platform game titles in a variety of genres, and served as a basis for the Creation Engine.","[3997, 3998]",22.0
436,DreamWorld,dreamworld,"The DreamWorld graphics engine was developed by Funcom circa 2000. Other computer games powered by DreamWorld technology include Anarchy Online and its various expansion packs. When Funcom began developing Age of Conan: Hyborian Adventures, the company reviewed its existing technology base and decided to focus on the further evolution of their proprietary DreamWorld engine as opposed to licensing a third-party engine like many online RPG companies do. As such, Funcom began to retool their engine with the overall design, pipeline and implementation process was taken into account. In light of these changes, the DreamWorld engine has been rebuilt for Age of Conan: Hyborian Adventures with new features, special effects and optimizations.",[458],51.0
1146,RPG Maker MZ,rpg-maker-mz,"You want to create an RPG, but every game making tool you have found was either too complex or too limited? RPG Maker MZ empowers you with simple tools to create your RPG right out of the box, yet is customizable enough to make the exact RPG you want!","[30668, 21177, 4706]",
1670,S2 Engine HD,s2-engine-hd,"S2 ENGINE HD is a complete software kit for developing and running videogames and other virtual-reality applications on PC systems, specifically dedicated to hobbyists, game enthusiasts and indies, created by a indie developer.",[24122],362.0
1729,Volatile Engine,volatile-engine,"Although the engine itself was written from scratch, Volatile intentionally implements many design principles we refer to as “Quake ideology”. We are sure that old-school Quake/Half-Life programmers and level designers will notice that almost everything looks familiar. We do our best to incorporate the best principles from the best engines, so you will find some features you have already learnt from Source or Unreal. 

The engine is cross-platform (Windows, Linux/SteamOS, MacOS, Android), high-perfomance, flexible for game developers, and Steam-friendly. And certainly it is highly integrated with J.A.C.K. editor. We developed a 3D-action game, Perilous Warp, on Volatile engine.",[23122],
304,The Reality Engine,the-reality-engine,"Roblox Corporation's proprietary engine, designed to replace the open-source engine OGRE, announced as their new ROBLOX Rendering Engine in 2014 before an official title was decided. 
""Our Reality Engine is the core of the Roblox virtual experience. It is a proprietary, high-performance, cross-platform, real-time simulation engine that dynamically scales fidelity to match device capabilities. The overall engine runs at 60 frames per second and can adaptively scale from an iPhone 4S to the latest gaming PC.""

""The Roblox Reality Engine is packaged into our Universal Game Client, a single code base that can be built for all the platforms we serve, from iOS and Android, to Mac, PC, Xbox One, Oculus Rift, and HTC Vive.""

The engine is accessible to users through Roblox Studio which allows users to design content, game modes or purchasable content, that will run in Roblox.
""Roblox Studio is our development environment for real-time social experiences, allowing creators to directly manipulate 3D environments, create physics-based interactive models, design complex geometries, and script game mechanics.""",[8601],
59,Impact Engine,impact-engine,,,
1717,Helheim Engine,helheim-engine,,[59452],
1709,Flicky8,flicky8,,,
62,Torque Game Engine,torque-game-engine,,[6638],75.0
577,Construct 3,construct-3,,[7714],329.0
318,Silk Engine,silk-engine,"The Silk Engine is the in-house engine used by the developer Spiders. It is a modified version of Sony's PhyreEngine with its own unique features. All of Spiders productions and complete developments have used the Silk Engine.

""The Silk engine features the latest technologies in graphics (Physical Based Rendering, global illumination, ambient occlusion, multiple shadow casters, advanced image post processing, versatile particles systems…), and runs on PC and on the new generation platforms: PS4 and Xbox One.

A suite of tools and editors has also been developed in order to quickly power high-quality games for these platforms:

    -Fully featured level builder (object editing, terrain system, decals, mesh painting, material editing) with layer system, node based editing and real time gameplay tuning
    -Face editor with facial animation and multiple blend animation system
    -3D sound system and smart dynamic music
    -GUI system and international support
    -Advanced dialog system and fully featured cutscene editor
    -Multi-processor task scheduling
    -Streaming and resource management""",[405],40.0
1761,Luxe,luxe,"A cross platform, rapid development game engine made by Studio Any Percent.",[41728],414.0
1556,WASM-4,wasm-4,A fantasy console for retro game development. It works with WebAssembly.,,278.0
1738,libultraship,libultraship,,[40586],404.0
206,Construct 2,construct-2,"Construct is an HTML5-based 2D game editor, developed by Scirra Ltd.[3][4] It is aimed primarily at non-programmers,[5] allowing quick creation of games in a drag-and-drop fashion using a visual editor and a behavior-based logic system.",,53.0
1746,AdvertCity Engine,advertcity-engine,"A custom built 3D engine in C++ rendering with OpenGL, designed specifically for the game AdvertCity.","[18668, 61009]",
532,GameMaker Studio 2,gamemaker-studio-2,"""GameMaker Studio 2 (Studio 2, GMS2) is the latest and greatest iteration of GameMaker. It provides a powerful yet easy-to-use platform for all your game development needs.""",[6932],74.0
296,Clausewitz Engine,clausewitz-engine,"In 2007 the Paradox Development Studio debuted a proprietary game engine, titled Clausewitz (named after the Prussian general Carl von Clausewitz), in Europa Universalis III which has been put to use in every game developed by PDS since. The engine provides a 3D view of part or the totality of the world map, depending on the played game. Sengoku was the first game utilizing the Clausewitz 2.5 engine.",[7466],43.0
834,TyranoScript,tyranoscript,,,
1618,N64: Recompiled,n64-recompiled,Tool to statically recompile N64 games into native executables.,[54597],
306,Solar2D / Corona SDK,solar2d-slash-corona-sdk,"Solar2D (formerly Corona SDK) is a free and open-source, cross-platform software development kit originally developed by Corona Labs Inc. and now maintained by Vlad Shcherban.",,243.0
312,Torque 3D,torque-3d,"Torque 3D is the best full source, open source solution available. It is also our flagship engine built on the core strengths of our Front Line Award-winning Torque Game Engine Advanced. Torque 3D has been re-architected for maximum flexibility and performance across a wide-range of hardware. Torque 3D comes equipped with a full suite of tools to allow your team to excel and produce high-quality games and simulations. Torque 3D supports Windows and Browser-based web deployment out of the box.",[6638],76.0
1723,Fire Emblem XP,fire-emblem-xp,,[59718],
114,Crystal Tools,crystal-tools,"Crystal Tools is a proprietary engine built for Square Enix's seventh-generation games, supporting the PlayStation 3, Xbox 360, Nintendo Wii, and Microsoft Windows platforms. Crystal Tools entered development in August 2005 under the code name White Engine.",,234.0
267,rUGP,rugp,"rUGP, short for relic Universal Game Platform, is a game engine designed for visual novels. The relic in the name comes from âge's former name. The engine is considerably more advanced compared to a lot of other game engines designed for visual novels. The engine is also infamous for being extremely crash-happy and causes nightmares to any developers who attempt to reverse engineer it.",[6230],
321,Trinity Vision Engine,trinity-vision-engine,,,
1413,Daedalus,daedalus,Simis' 1999 game engine. Created from scratch drawing on the studio's long experience of flight simulation graphics.,[6232],
1633,Light.vn,light-dot-vn,Light.vn is a visual novel engine designed for ultra fast iteration to bring out the highest quality in all projects.,,
1439,Vital Engine 3,vital-engine-3,"Vital Engine 3, was developed by Deep Shadows (Sergey Zabaryansky and Roman Lut) for White Gold: War in Paradise (aka Xenus II: White Gold) (2008) and The Precursors (2009).",,
357,Sonic Worlds,sonic-worlds,,,
6,Unreal Engine,unreal-engine,"Unreal Engine 4 gives you all the features you need to make just about any game you can dream up! When you get UE4, you have all the rendering horsepower to make a cinematic experience like the Infiltrator demo, and you can also build really simple games like side-scrolling platformers and match-three apps. That call is totally yours to make!",[17463],11.0
1466,LPMud,lpmud,"LPMud, abbreviated LP, is a family of MUD server software. Its first instance, the original LPMud game driver, was developed in 1989 by Lars Pensjö (hence the LP in LPMud).

LPMud was innovative in its separation of the MUD infrastructure into a virtual machine (known as the driver) and a development framework written in the LPC programming language (known as the mudlib).",,
1467,Rapture,rapture,"The entire principle of the Rapture suite is to provide a framework in which a multi-user virtual environment can be easily created while maintaining the utmost in performance.  The Rapture language provides all the normal functionality of a programming language while also including many constructs and abstractions for mechanisms which are normally not (such as a networking server and database access).  By abstracting and providing a clear interface to some of the more complex back-end systems, development time and effort can be concentrated on the actual mechanics and logic of the environment being created.

Historically, Rapture has evolved from a few previous languages each providing some more functionality to the overall design, however, the main emphasis has always been on speed and stability.  To this end, many ‘features’ of modern programming and scripting languages are not present.  Rapture is not object-oriented nor is it (currently) runtime mutable and extensible through libraries and plugins.  Rapture is built for speed and stability.

Traditionally, Rapture has been used to create large scale multi-user games (MUDs) in which text is the primary interface.  However, the structure of Rapture is general enough to allow development of various different projects.  For instance, an interactive chat system was developed in conjunction with a United Nations affiliated organization.  It is obvious that the applications of Rapture are vastly farther reaching than the goals in the initial design.  It is merely a tool, use it as your will and imagination let you.",,
1468,ROM,rom,"ROM is a MUD codebase derived from Merc, which is based on DikuMUD. Russ Taylor (Alander) released Rom 2.3 in 1993. In 1994 he formed The Rom Consortium with his then-wife Gabrielle Taylor (Satin/Antoinette) and their close friend Brian Moore (Zump). Brian Moore passed away on January 5th, 2011 from congestive heart failure. He will be missed.

Aardwolf, one of the most popular MUDs in the late 1990s, used ROM 2.4.[1]

The most current publicly available version of Rom is 2.4b6,[2] which was released in May 1998. ROMolc is an unofficial port of the popular online creation add-on, and is distributed with the package and as an add-on.",,
1718,Orbinaut Framework,orbinaut-framework,,,
186,OEngine,oengine,OEngine is a multiplatform C++ engine with an WYSIWIG editor.,[5025],31.0
165,Gold Box,gold-box,"A Turned Based Strategy Engine used in the Creation of TSR/SSI Games Based on the famed ruleset of the ""Advanced Dungeons and Dragons"" Franchise. This Engine gets it's name from the Gold Colored Boxes that these games were sold in. There were many games in this series including the Popular ""Pools of Radiance"", ""Curse of the Azure Bonds"", ""Secret of the Silver Blades"", and ""Pools of Darkness""

The largest Collection of Gold Box Games you can currently find in one spot for legal online acquisition of this product can be found at G.O.G. (In one of the Forgotten Realms Collections) and may also be available on Steam. When/If purchasing keep in mind that the First two games in the GoldBox set do not have Mouse Support (Possible Deal Breaker for some People. I don't Mind Personally, Though I wish Someone would mod in Mouse support for the first two eventually if able).

Another Helpful Note, There is a handy tool that exists called ""Gold Box Companion"" that has helped these games make a comeback, it adds a better Mapping System, and Better Party Customization/Control/Rest/Magic-Re-Memorization (But download only From Developer, and only at your Own Risk).",,415.0
479,Black Desert Engine,black-desert-engine,"Pearl Abyss created the ""Black Desert"" engine specifically for Black Desert Online, to handle the fast rendering required for its seamless world and large-scale castle sieges.",[2746],54.0
480,XIGNCODE3,xigncode3,"XIGNCODE3 is the next generation of gaming security solution mainly for online gaming service, currently patented and registered as a “one-time executable code structure”, which allows levels of various security policies according to company management measurements.

XIGNCODE3 supports more than 2000 game environment clients, and operates under Linux or Windows game servers. We provide all interface codes that are easily applicable in various conditions, such as C/C++/JAVA/C#. In addition, the API is structured in simple fashion for convenient adjustment, allowing easy application and testing without any complicated studies.",,55.0
1543,Carbon Engine,carbon-engine,"Created internally at Limited Run Games, Carbon Engine is a multi-platform development tool that helps different emulators interface with modern hardware. It uses emulation as a base, on top of which the Carbon Engine builds features like UI, rendering, audio, data management, controller inputs, and console-specific SDK features like trophies. It allows Limited Run to put out highly accurate, emulation-based ports of classic games for modern hardware.

The engine currently supports legacy content from NES/Famicom, SNES/Super Famicom, Genesis/Mega Drive, Game Boy, Game Boy Color, Game Boy Advance, Game Gear and Master System.
Sega CD/Mega CD and PlayStation content is also being worked on.",[31592],265.0
505,Spenefett,spenefett,"Spenefett is a multi-language / polyglot engine that uses C++ and Java. C++ is used for rendering, physics and network while Java is used for all the game logic. Spenefett does not use a separate scripting language like lua. All the game logic is done in Java.

It is known for being the engine used by the Darkfall MMORPG's",,
26,RAGE,rage,"Rockstar Advanced Game Engine or RAGE in short, is a game engine developed by the RAGE Technology Group at Rockstar San Diego. RAGE initially evolved from the Angel Game Engine, which was Rockstar San Diego's previous game engine from before they got bought by Rockstar Games.",[364],16.0
557,Source 2,source-2,"Source 2 is a 3D video game engine in development by Valve as a successor to  Source. It is used in  Dota 2,  SteamVR Home,  Half-Life: Alyx,  S&box,  Counter-Strike 2, and more.

Source 2 was first made public with the Dota 2 Workshop Tools Alpha in August 6th 2014 and formally announced by Valve in March of 2015 at the Game Developers Conference. It was then implemented into Dota 2 on June 17th 2015. Valve has announced that Source 2 will be released to the public for free, and it will only take money should it be used for commercial products.

The engine is capable of rendering highly complex and well detailed scenes with minimal framerate drops, thanks to its new 64-bit support alongside Vulkan, allowing for better multi-core rendering and more efficient 3D rendering.",[56],
1616,CARBON Engine,carbon-engine--1,"Carbon is the next-generation cross-platform game engine framework from CCP Games, used to build entire universes where tens of millions of players have experienced emotion invoking journeys through the vastness of space. Every line of code, every pixel, every beat shaped by Carbon pushes the boundaries of virtual worlds. 

The Carbon Engine is a playground for the imagination. It facilitates the creation of vibrant sci-fi arenas, epic space battles, and vast galaxies, all without sacrificing performance or compromising on vision. Built for speed and scale, Carbon is a robust tool for creating living, breathing, enthralling universes.",[853],330.0
1583,RealSpace,realspace,"RealSpace was a 3D graphics engine developed by the company Origin for the game Strike Commander. A revised version was later used in Pacific Strike and Wings of Glory.

The engine was designed for use in a flight simulation, with a focus on a highly detailed representation of the environment.

RealSpace was capable of rendering textured surfaces with color gradients. Additionally, the aircraft were equipped with Gouraud shading, which made certain contours appear smoother. All aircraft, as well as tanks and ships, were textured.

A drawback of the engine was its relatively high hardware requirements for the time: To display all details, an 80486DX, preferably an 80486DX2 with 66 MHz and at least 4 MB (recommended 8 MB) of RAM, was needed.

Since the original source code of Strike Commander and the RealSpace engine was likely lost when Origin closed and therefore no support or port exists or is expected (abandonware), a reverse engineering project with a reconstructed version of the source code by Fabien Sanglard was made available on Github in 2013.",[295],
1762,Dash Engine,dash-engine,,,
626,LithTech Jupiter,lithtech-jupiter,"The third iteration of LithTech (V3) was a thorough technology overhaul. It was the backbone for No One Lives Forever 2 and TRON 2.0.

In some ways, it was considered more technologically advanced than its contemporaries, as it went beyond CPU-based shaders to support Shader Model 1.x and included a visualization tool to more efficiently support technical artists.",[407],391.0
1536,TombEngine,tombengine,"Introducing TombEngine (TEN): The Ultimate Open-Source Engine for Custom Tomb Raider Levels

In 2000, Core Design delighted fans with the release of the Tomb Raider Level Editor, enabling players to create their own custom levels. Now, taking the editor to new heights, we proudly present TombEngine (TEN), an open-source engine that surpasses all previous limitations.

TEN, powered by the native scripting language Lua, not only supports all objects from the classic Tomb Raider series (1-5), but also introduces exciting gameplay features like diagonal shimmying and expanded crawlspace flexibility. With a larger 2D map, you can now construct massive levels, pushing the boundaries of your creativity.

Beyond cosmetic changes, TEN has undergone a complete overhaul, modernization, and improvement of its codebase. This ensures a more professional and maintainable foundation, eliminating previous workarounds.

Join the vibrant TEN community on our Discord server here, where you can share your contributions and ideas. 

Unleash your imagination and create awe-inspiring Tomb Raider levels with TEN. Get started today!",,
1790,S4S,s4s,,,
1788,Bizarre Engine,bizarre-engine,"Original Bizarre Engine version designed for Florida Decay game series and Top-Down shooter games support. Coffee Mug Games created a predecessor, Bizarre Engine 2, due to Bizarre Engine script complexity, performance issues and technical limitations with other platforms.",[60450],435.0
2,Frostbite,frostbite,"We provide powerful workflows, pipelines, and runtime solutions for our diverse stable of Frostbite games including shipped Frostbite titles like Battlefield and Need For Speed and upcoming Frostbite titles like Dragon Age and Mass Effect.",[94],408.0
1560,Wonderful Toolchain,wonderful-toolchain,"The Wonderful Toolchain is an assortment of development toolchains for a variety of retro and/or embedded platforms, with particular focus on console homebrew development - though really, it’s all about whatever scratches an itch on a given day.

At the moment, WonderSwan and WonderSwan Color are the only target platforms.",,279.0
1569,Bevy Engine,bevy-engine,"A refreshingly simple data-driven game engine built in Rust.
Free and Open Source Forever!",,289.0
776,Plasma,plasma,"Plasma is a real-time 3D game engine originally called Headspin and developed by Headspin Technologies in 1997. It was acquired by Cyan Worlds and nicknamed DIRT (D'ni In Real Time) and MUDPIE (Multi-User DIRT Persistent Interactive Environment). It was later renamed Plasma and first released with realMyst in 2000. The engine underwent several iterations and was last used in Cosmic Osmo's Hex Isle in 2007.

Cyan Worlds transitioned to the Unity Engine for use in mobile versions of its games. The client version of ""Plasma 2.0"" and its associated 3DS Max plugin was open-sourced through OpenUru.org and has since been referred to as the CyanWorlds.com Engine (CWE). 

In 2020, Cyan Worlds transitioned to Unreal Engine 4 with the remake of the original Myst.

versions:
* Plasma 1.0
- realMyst (2000)

* Plasma 2.0 (aka CyanWorlds.com Engine)
- Uru: Ages Beyond Myst (2003)
- Uru: To D'ni (2004)
- Uru: The Path of the Shell (2004)
- Myst Online: Uru Live (2007)
- MagiQuest Online (2010)

* Plasma 2.1
- Crowthistle Chronicles: The Well of Tears (interactive CD) (2005)
- Myst V: End of Ages (2005)

* Plasma 3.0
- Cosmic Osmo's Hex Isle (2007)",,
1475,Click & Create,click-and-create,"Clickteam's 1996 DIY game toolkit, first released as Click & Create and later re-released in 1999 as Multimedia Fusion Express",,
1539,Star Engine,star-engine--1,"Star Engine is a new HD 3D game engine, inspired by Evening Star's original design philosophies. Star Engine is designed to allow low friction experimentation with non-photorealistic rendering techniques and contains a robust set of APIs and authoring tools suited for creating stylistic 3D games, eschewing many of the heavier elements demanded of workflows focused on realism, and leveraging automation where possible to allow our team to punch above our weight.",[48191],
820,LithTech Jupiter EX,lithtech-jupiter-ex,"As of 2005 until 2014, the public iteration of the LithTech engine was Jupiter Extended (or Jupiter EX, AKA V4), which was featured in F.E.A.R. and Condemned: Criminal Origins, both developed by Monolith. In fact, it was built to support the Xbox 360 with Condemned released as a launch title for that platform. It was the first title Monolith created from the ground-up for console.

Compared to its precursor Jupiter, the Extended version was driven by a new DirectX 9 renderer and other advancements, including the addition of Havok physics software for improved real-world physics simulation, dynamic per-pixel lighting, bump mapping, normal mapping, and specular highlighting. Along with Havok's character dynamics, Jupiter EX also includes the ""Havok Vehicle Kit"", which adds support for common vehicle behavior.

The strength of their technical and design achievements made a strong statement for the engine, which was featured in a surge of licensed games from that era.",[407],390.0
1575,olcPixelGameEngine,olcpixelgameengine,"The official distribution of olcPixelGameEngine, a tool used in javidx9's YouTube videos and projects.

You only need the one file - olcPixelGameEngine.h - included in your project!

Provides a fast, richly featured, cross platform pixel drawing and user interface framework for

- The development of games
- Visualisation of algorithms
- Prototyping and experimentation
- Education",,295.0
1584,IGS PolyGame Master,igs-polygame-master,"The PolyGame Master (PGM) is an arcade system board released in 1997 by the Taiwan company IGS. The PGM was developed in order to compete with the likes of SNK's Neo Geo MVS system in Taiwan. It was succeeded by PGM2 in 2007, and PGM3 in 2012.

DoDonPachi II, released by CAVE, came on a single dedicated board and utilizes a customized BIOS programmed by CAVE. Ketsui and Espgaluda, again released by CAVE, came on a single dedicated board, but did not have a separate BIOS, as these functions are integrated into the main program.",[2515],304.0
674,StarEngine,starengine,"StarEngine is the unofficial/internal name of Star Citizen's game engine, originally based on CryEngine 3 (from Crytek) in 2011 and then switched in 2016 to the Lumberyard (a fork of CryEngine 3.8.1) which was licensed in 2015 to Amazon for $70 million. The change was needed in order to utilize the integrated Amazon Web Services (AWS) and Cloud-Computing features ""to support next-generation online gaming"". The reason that devs dubbed the engine was because they said at a point that the engine was so reworked beyond its core design.",[873],208.0
1775,Sora Engine,sora-engine,,,
1789,RaptorEngine,raptorengine,,,
1437,Mercury Engine,mercury-engine,"Mercury Engine was created by Brat Designs Ltd, for the game Breed (2004). The studio closed doors in 2005",,196.0
608,Symbian,symbian,"Symbian is a discontinued mobile operating system (OS) and computing platform designed for smartphones.[6] It was originally developed as a proprietary software OS for personal digital assistants in 1998 by the Symbian Ltd. consortium. Symbian OS is a descendant of Psion's EPOC, and was released exclusively on ARM processors, although an unreleased x86 port existed. Symbian was used by many major mobile phone brands, like Samsung, Motorola, Sony Ericsson, and above all by Nokia. It was also prevalent in Japan by brands including Fujitsu, Sharp and Mitsubishi. As a pioneer that established the smartphone industry, it was the most popular smartphone OS on a worldwide average until the end of 2010, at a time when smartphones were in limited use, when it was overtaken by iOS and Android. It was notably less popular in North America.",[2421],346.0
611,Smile Game Builder,smile-game-builder,,,
829,PICO-8,pico-8,"PICO-8 is a fantasy console for making, sharing and playing tiny games and other computer programs. It feels like a regular console, but runs on Windows / Mac / Linux. When you turn it on, the machine greets you with a commandline, a suite of cartridge creation tools, and an online cartridge browser called SPLORE.

PICO-8 games, as well as the program's interface itself, are limited to a 128 × 128 pixel, 16-color display, and a 4-channel audio output.",[38289],303.0
1609,SRPG Editor 2,srpg-editor-2,,[37971],
1561,Octopus Engine,octopus-engine,Octopus Engine is an RTS engine made by the Octopus engine compagny. It is made to handle fast play rts on any usual game engine. It can handles thousands of units and allow roll back net play.,[50884],280.0
3,Source,source,"Source combines leading-edge character animation, advanced AI, real-world physics, shader-based rendering, and a highly extensible development environment to produce some of the most popular computer and console games. These games deliver the most intense, visually-stunning gameplay experiences on modern hardware, while scaling smoothly on older systems, enabling developers to reach a diverse range of gamers.",[56],9.0
1581,Adventuron,adventuron,Adventuron is a HTML5-based IDE for creating text adventure games.,[52387],302.0
676,E.V.I.L Engine,evil-engine,"The proprietary engine used by Super Evil Megacorp for all their releases. 
Named in 2012, the engine has been improved alongside their games and the platforms they are designed for.",[6992],
36,Asura,asura,Asura is an engine developed by Rebellion and first used in Aliens versus Predator released in 1999.,"[318, 22324]",
1711,Holistic,holistic,The Holistic engine was developed by Keen Games specifically for Enshrouded.,[2154],
1728,Tommunism Engine,tommunism-engine,,[591],
1600,CROSS-LIB,cross-lib,"Cross-Lib is a retro-hardware abstraction layer for coding ""universal"" games with the very same code for hundreds of mostly 8-bit systems (consoles, computers, scientific calculators, hand-held consoles, arcade boards, hacked toy computers, etc.).

Cross-Lib is a WORA (Write Once Run Anywhere) framework for vintage systems, i.e., you code a game once in an abstract hardware-agnostic way and Cross-Lib produces the very same game for about 200 vintage systems.",[53684],361.0
